;Final_name
ASV_2734;ASV_2734_Bacteroidota_NS9 marine group_NA
ASV_2735;ASV_2735_Planctomycetota_Pirellulaceae_Rhodopirellula
ASV_2736;ASV_2736_Proteobacteria_Coxiellaceae_Coxiella
ASV_2737;ASV_2737_Proteobacteria_NA_NA
ASV_2738;ASV_2738_Firmicutes_NA_NA
ASV_2739;ASV_2739_Proteobacteria_Mitochondria_NA
ASV_2740;ASV_2740_Desulfobacterota_NA_NA
ASV_2741;ASV_2741_Proteobacteria_Pseudoalteromonadaceae_Algicola
ASV_2742;ASV_2742_Marinimicrobia (SAR406 clade)_NA_NA
ASV_2743;ASV_2743_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopumilus
ASV_2744;ASV_2744_NA_NA_NA
ASV_2745;ASV_2745_Spirochaetota_Spirochaetaceae_Spirochaeta
ASV_2746;ASV_2746_Myxococcota_NA_NA
ASV_2747;ASV_2747_Proteobacteria_NA_NA
ASV_2748;ASV_2748_Proteobacteria_Vibrionaceae_Vibrio
ASV_2749;ASV_2749_Fusobacteriota_Fusobacteriaceae_Cetobacterium
ASV_2750;ASV_2750_Planctomycetota_NA_NA
ASV_2751;ASV_2751_NA_NA_NA
ASV_2752;ASV_2752_Chloroflexi_NA_NA
ASV_2753;ASV_2753_Actinobacteriota_Microtrichaceae_Sva0996 marine group
ASV_2754;ASV_2754_Proteobacteria_Nitrosococcaceae_AqS1
ASV_2755;ASV_2755_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopumilus
ASV_2756;ASV_2756_Proteobacteria_Mitochondria_NA
ASV_2757;ASV_2757_Proteobacteria_Clade I_Clade Ia
ASV_2758;ASV_2758_Proteobacteria_PS1 clade_NA
ASV_2759;ASV_2759_Proteobacteria_Mitochondria_NA
ASV_2760;ASV_2760_Proteobacteria_Endozoicomonadaceae_Endozoicomonas
ASV_2761;ASV_2761_Chloroflexi_NA_NA
ASV_2762;ASV_2762_Chloroflexi_NA_NA
ASV_2763;ASV_2763_Bacteroidota_NS9 marine group_NA
ASV_2764;ASV_2764_Planctomycetota_NA_NA
ASV_2765;ASV_2765_Proteobacteria_Piscirickettsiaceae_Candidatus Endoecteinascidia
ASV_2766;ASV_2766_Chloroflexi_NA_NA
ASV_2767;ASV_2767_Acidobacteriota_NA_NA
ASV_2768;ASV_2768_PAUC34f_NA_NA
ASV_2769;ASV_2769_Proteobacteria_Mitochondria_NA
ASV_2770;ASV_2770_Chloroflexi_NA_NA
ASV_2771;ASV_2771_Proteobacteria_Kiloniellaceae_NA
ASV_2772;ASV_2772_Proteobacteria_Mitochondria_NA
ASV_2773;ASV_2773_Proteobacteria_EF100-94H03_NA
ASV_2774;ASV_2774_Crenarchaeota_Nitrosopumilaceae_NA
ASV_2775;ASV_2775_Proteobacteria_OM182 clade_NA
ASV_2776;ASV_2776_Proteobacteria_Coxiellaceae_Coxiella
ASV_2777;ASV_2777_NA_NA_NA
ASV_2778;ASV_2778_Nanoarchaeota_SCGC AAA011-D5_NA
ASV_2779;ASV_2779_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_2780;ASV_2780_Chloroflexi_NA_NA
ASV_2781;ASV_2781_Proteobacteria_NA_NA
ASV_2782;ASV_2782_Chloroflexi_NA_NA
ASV_2783;ASV_2783_Gemmatimonadota_NA_NA
ASV_2784;ASV_2784_Proteobacteria_NA_NA
ASV_2785;ASV_2785_Chloroflexi_NA_NA
ASV_2786;ASV_2786_Bacteroidota_Cryomorphaceae_NS10 marine group
ASV_2787;ASV_2787_Bacteroidota_NS9 marine group_NA
ASV_2788;ASV_2788_PAUC34f_NA_NA
ASV_2789;ASV_2789_Proteobacteria_NA_NA
ASV_2790;ASV_2790_Proteobacteria_Nitrosococcaceae_NA
ASV_2791;ASV_2791_Proteobacteria_KI89A clade_NA
ASV_2792;ASV_2792_Proteobacteria_Nitrosococcaceae_NA
ASV_2793;ASV_2793_Chloroflexi_Caldilineaceae_NA
ASV_2794;ASV_2794_Acidobacteriota_NA_NA
ASV_2795;ASV_2795_Planctomycetota_Pirellulaceae_Blastopirellula
ASV_2796;ASV_2796_NA_NA_NA
ASV_2797;ASV_2797_Proteobacteria_NA_NA
ASV_2798;ASV_2798_Proteobacteria_NA_NA
ASV_2799;ASV_2799_Chloroflexi_NA_NA
ASV_2800;ASV_2800_Chloroflexi_NA_NA
ASV_2801;ASV_2801_Acidobacteriota_NA_NA
ASV_2802;ASV_2802_Bacteroidota_Flavobacteriaceae_Tenacibaculum
ASV_2803;ASV_2803_Planctomycetota_NA_NA
ASV_2804;ASV_2804_Proteobacteria_Halieaceae_Halioglobus
ASV_2805;ASV_2805_Planctomycetota_NA_NA
ASV_2806;ASV_2806_Verrucomicrobiota_NA_NA
ASV_2807;ASV_2807_Crenarchaeota_Nitrosopumilaceae_NA
ASV_2808;ASV_2808_Bacteroidota_Cyclobacteriaceae_Fabibacter
ASV_2809;ASV_2809_Chloroflexi_NA_NA
ASV_2810;ASV_2810_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_2811;ASV_2811_Calditrichota_Calditrichaceae_SM23-31
ASV_2812;ASV_2812_Chloroflexi_NA_NA
ASV_2813;ASV_2813_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_2814;ASV_2814_Acidobacteriota_NA_NA
ASV_2815;ASV_2815_Poribacteria_NA_NA
ASV_2816;ASV_2816_Chloroflexi_NA_NA
ASV_2817;ASV_2817_Chloroflexi_NA_NA
ASV_2818;ASV_2818_Proteobacteria_OCS116 clade_NA
ASV_2819;ASV_2819_Bacteroidota_Flavobacteriaceae_NA
ASV_2820;ASV_2820_Spirochaetota_Spirochaetaceae_Sediminispirochaeta
ASV_2821;ASV_2821_Spirochaetota_Leptospiraceae_NA
ASV_2822;ASV_2822_Chloroflexi_NA_NA
ASV_2823;ASV_2823_NA_NA_NA
ASV_2824;ASV_2824_Verrucomicrobiota_NA_NA
ASV_2825;ASV_2825_Proteobacteria_Endozoicomonadaceae_Endozoicomonas
ASV_2826;ASV_2826_Bacteroidota_Flavobacteriaceae_Tenacibaculum
ASV_2827;ASV_2827_Bacteroidota_NS9 marine group_NA
ASV_2828;ASV_2828_Bacteroidota_NS9 marine group_NA
ASV_2829;ASV_2829_Chloroflexi_NA_NA
ASV_2830;ASV_2830_Proteobacteria_Mitochondria_NA
ASV_2831;ASV_2831_Proteobacteria_Mitochondria_NA
ASV_2832;ASV_2832_Acidobacteriota_NA_NA
ASV_2833;ASV_2833_Chloroflexi_NA_NA
ASV_2834;ASV_2834_Spirochaetota_Spirochaetaceae_Spirochaeta
ASV_2835;ASV_2835_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopelagicus
ASV_2836;ASV_2836_NA_NA_NA
ASV_2837;ASV_2837_Chloroflexi_NA_NA
ASV_2838;ASV_2838_Bacteroidota_Rhodothermaceae_Rubrivirga
ASV_2839;ASV_2839_Chloroflexi_NA_NA
ASV_2840;ASV_2840_Proteobacteria_Clade II_NA
ASV_2841;ASV_2841_NA_NA_NA
ASV_2842;ASV_2842_Chloroflexi_A4b_NA
ASV_2843;ASV_2843_Proteobacteria_Sphingomonadaceae_Altererythrobacter
ASV_2844;ASV_2844_Chloroflexi_NA_NA
ASV_2845;ASV_2845_Proteobacteria_Endozoicomonadaceae_Endozoicomonas
ASV_2846;ASV_2846_Gemmatimonadota_NA_NA
ASV_2847;ASV_2847_Proteobacteria_Vibrionaceae_Photobacterium
ASV_2848;ASV_2848_Marinimicrobia (SAR406 clade)_NA_NA
ASV_2849;ASV_2849_NB1-j_NA_NA
ASV_2850;ASV_2850_Bacteroidota_Flavobacteriaceae_NS4 marine group
ASV_2851;ASV_2851_Proteobacteria_Beggiatoaceae_NA
ASV_2852;ASV_2852_Proteobacteria_PS1 clade_NA
ASV_2853;ASV_2853_Chloroflexi_NA_NA
ASV_2854;ASV_2854_NA_NA_NA
ASV_2855;ASV_2855_Chloroflexi_NA_NA
ASV_2856;ASV_2856_Proteobacteria_Nitrosococcaceae_AqS1
ASV_2857;ASV_2857_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopumilus
ASV_2858;ASV_2858_Proteobacteria_Nitrosococcaceae_MSB-1D1
ASV_2859;ASV_2859_Proteobacteria_Mitochondria_NA
ASV_2860;ASV_2860_Proteobacteria_Mitochondria_NA
ASV_2861;ASV_2861_Acidobacteriota_NA_NA
ASV_2862;ASV_2862_Proteobacteria_NA_NA
ASV_2863;ASV_2863_NA_NA_NA
ASV_2864;ASV_2864_Proteobacteria_Pseudoalteromonadaceae_Algicola
ASV_2865;ASV_2865_Bacteroidota_Flavobacteriaceae_Pseudofulvibacter
ASV_2866;ASV_2866_NA_NA_NA
ASV_2867;ASV_2867_Cyanobacteria_NA_NA
ASV_2868;ASV_2868_Cyanobacteria_NA_NA
ASV_2869;ASV_2869_Verrucomicrobiota_Rubritaleaceae_Rubritalea
ASV_2870;ASV_2870_Verrucomicrobiota_Puniceicoccaceae_Cerasicoccus
ASV_2871;ASV_2871_Myxococcota_NA_NA
ASV_2872;ASV_2872_Proteobacteria_NA_NA
ASV_2873;ASV_2873_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_2874;ASV_2874_Proteobacteria_NA_NA
ASV_2875;ASV_2875_Chloroflexi_NA_NA
ASV_2876;ASV_2876_Acidobacteriota_NA_NA
ASV_2877;ASV_2877_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopumilus
ASV_2878;ASV_2878_Proteobacteria_NA_NA
ASV_2879;ASV_2879_Poribacteria_NA_NA
ASV_2880;ASV_2880_Proteobacteria_Arenicellaceae_NA
ASV_2881;ASV_2881_Proteobacteria_Mitochondria_NA
ASV_2882;ASV_2882_Crenarchaeota_Nitrosopumilaceae_NA
ASV_2883;ASV_2883_NA_NA_NA
ASV_2884;ASV_2884_Actinobacteriota_NA_NA
ASV_2885;ASV_2885_Proteobacteria_Mitochondria_NA
ASV_2886;ASV_2886_Proteobacteria_Sphingomonadaceae_Erythrobacter
ASV_2887;ASV_2887_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_2888;ASV_2888_Acidobacteriota_NA_NA
ASV_2889;ASV_2889_Chloroflexi_NA_NA
ASV_2890;ASV_2890_Nanoarchaeota_NA_NA
ASV_2891;ASV_2891_Chloroflexi_NA_NA
ASV_2892;ASV_2892_Verrucomicrobiota_Rubritaleaceae_Roseibacillus
ASV_2893;ASV_2893_Patescibacteria_NA_NA
ASV_2894;ASV_2894_Proteobacteria_NA_NA
ASV_2895;ASV_2895_Chloroflexi_Caldilineaceae_NA
ASV_2896;ASV_2896_Planctomycetota_Phycisphaeraceae_SM1A02
ASV_2897;ASV_2897_Bacteroidota_Flavobacteriaceae_Aquibacter
ASV_2898;ASV_2898_Planctomycetota_Pirellulaceae_NA
ASV_2899;ASV_2899_Proteobacteria_Woeseiaceae_Woeseia
ASV_2900;ASV_2900_Chloroflexi_NA_NA
ASV_2901;ASV_2901_Proteobacteria_Arenicellaceae_NA
ASV_2902;ASV_2902_Proteobacteria_SAR116 clade_NA
ASV_2903;ASV_2903_Proteobacteria_NA_NA
ASV_2904;ASV_2904_Proteobacteria_NA_NA
ASV_2905;ASV_2905_Chloroflexi_NA_NA
ASV_2906;ASV_2906_Proteobacteria_Mitochondria_NA
ASV_2907;ASV_2907_Planctomycetota_Phycisphaeraceae_FS140-16B-02 marine group
ASV_2908;ASV_2908_Proteobacteria_Sphingomonadaceae_Erythrobacter
ASV_2909;ASV_2909_Acidobacteriota_NA_NA
ASV_2910;ASV_2910_Chloroflexi_A4b_NA
ASV_2911;ASV_2911_Proteobacteria_Nitrosococcaceae_FS142-36B-02
ASV_2912;ASV_2912_Bacteroidota_Flavobacteriaceae_Tenacibaculum
ASV_2913;ASV_2913_Crenarchaeota_Nitrosopumilaceae_Cenarchaeum
ASV_2914;ASV_2914_NA_NA_NA
ASV_2915;ASV_2915_Proteobacteria_Mitochondria_NA
ASV_2916;ASV_2916_Proteobacteria_NA_NA
ASV_2917;ASV_2917_Proteobacteria_Mitochondria_NA
ASV_2918;ASV_2918_Acidobacteriota_NA_NA
ASV_2919;ASV_2919_Proteobacteria_KI89A clade_NA
ASV_2920;ASV_2920_Myxococcota_NA_NA
ASV_2921;ASV_2921_Myxococcota_NA_NA
ASV_2922;ASV_2922_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_2923;ASV_2923_Verrucomicrobiota_Puniceicoccaceae_Verruc-01
ASV_2924;ASV_2924_Chloroflexi_NA_NA
ASV_2925;ASV_2925_PAUC34f_NA_NA
ASV_2926;ASV_2926_Crenarchaeota_Nitrosopumilaceae_NA
ASV_2927;ASV_2927_Proteobacteria_Mitochondria_NA
ASV_2928;ASV_2928_NA_NA_NA
ASV_2929;ASV_2929_Proteobacteria_Piscirickettsiaceae_Candidatus Endoecteinascidia
ASV_2930;ASV_2930_Chloroflexi_A4b_NA
ASV_2931;ASV_2931_Proteobacteria_Mitochondria_NA
ASV_2932;ASV_2932_NA_NA_NA
ASV_2933;ASV_2933_Planctomycetota_Phycisphaeraceae_CL500-3
ASV_2934;ASV_2934_Proteobacteria_Mitochondria_NA
ASV_2935;ASV_2935_NA_NA_NA
ASV_2936;ASV_2936_Proteobacteria_Nitrosococcaceae_AqS1
ASV_2937;ASV_2937_Proteobacteria_Mitochondria_NA
ASV_2938;ASV_2938_Crenarchaeota_Nitrosopumilaceae_NA
ASV_2939;ASV_2939_NA_NA_NA
ASV_2940;ASV_2940_Proteobacteria_EC94_NA
ASV_2941;ASV_2941_Spirochaetota_Spirochaetaceae_Spirochaeta
ASV_2942;ASV_2942_Proteobacteria_Nitrosococcaceae_AqS1
ASV_2943;ASV_2943_Proteobacteria_KI89A clade_NA
ASV_2944;ASV_2944_Chloroflexi_NA_NA
ASV_2945;ASV_2945_Chloroflexi_NA_NA
ASV_2946;ASV_2946_Nitrospinota_Nitrospinaceae_LS-NOB
ASV_2947;ASV_2947_Cyanobacteria_NA_NA
ASV_2948;ASV_2948_Marinimicrobia (SAR406 clade)_NA_NA
ASV_2949;ASV_2949_Chloroflexi_NA_NA
ASV_2950;ASV_2950_Proteobacteria_NA_NA
ASV_2951;ASV_2951_Bacteroidota_Flavobacteriaceae_Formosa
ASV_2952;ASV_2952_Spirochaetota_Leptospiraceae_NA
ASV_2953;ASV_2953_NA_NA_NA
ASV_2954;ASV_2954_Proteobacteria_Mitochondria_NA
ASV_2955;ASV_2955_Acidobacteriota_NA_NA
ASV_2956;ASV_2956_Chloroflexi_NA_NA
ASV_2957;ASV_2957_Bacteroidota_Cryomorphaceae_NA
ASV_2958;ASV_2958_NA_NA_NA
ASV_2959;ASV_2959_Bacteroidota_Crocinitomicaceae_Crocinitomix
ASV_2960;ASV_2960_Desulfobacterota_NA_NA
ASV_2961;ASV_2961_Proteobacteria_Mitochondria_NA
ASV_2962;ASV_2962_Planctomycetota_Phycisphaeraceae_FS140-16B-02 marine group
ASV_2963;ASV_2963_Desulfobacterota_NA_NA
ASV_2964;ASV_2964_Verrucomicrobiota_Rubritaleaceae_Roseibacillus
ASV_2965;ASV_2965_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_2966;ASV_2966_Proteobacteria_NA_NA
ASV_2967;ASV_2967_Chloroflexi_NA_NA
ASV_2968;ASV_2968_Spirochaetota_Leptospiraceae_NA
ASV_2969;ASV_2969_Chloroflexi_A4b_NA
ASV_2970;ASV_2970_Verrucomicrobiota_Puniceicoccaceae_A714019
ASV_2971;ASV_2971_Proteobacteria_Clade II_NA
ASV_2972;ASV_2972_Chloroflexi_NA_NA
ASV_2973;ASV_2973_Chloroflexi_NA_NA
ASV_2974;ASV_2974_Proteobacteria_NA_NA
ASV_2975;ASV_2975_Acidobacteriota_NA_NA
ASV_2976;ASV_2976_Myxococcota_NA_NA
ASV_2977;ASV_2977_Planctomycetota_Phycisphaeraceae_FS140-16B-02 marine group
ASV_2978;ASV_2978_Planctomycetota_Pirellulaceae_Rhodopirellula
ASV_2979;ASV_2979_Nitrospirota_Nitrospiraceae_Nitrospira
ASV_2980;ASV_2980_Proteobacteria_NA_NA
ASV_2981;ASV_2981_Proteobacteria_Clade II_NA
ASV_2982;ASV_2982_Chloroflexi_NA_NA
ASV_2983;ASV_2983_Acidobacteriota_NA_NA
ASV_2984;ASV_2984_Spirochaetota_Spirochaetaceae_Spirochaeta
ASV_2985;ASV_2985_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_2986;ASV_2986_Bacteroidota_NS9 marine group_NA
ASV_2987;ASV_2987_Bdellovibrionota_Bdellovibrionaceae_OM27 clade
ASV_2988;ASV_2988_Cyanobacteria_NA_NA
ASV_2989;ASV_2989_Planctomycetota_Phycisphaeraceae_FS140-16B-02 marine group
ASV_2990;ASV_2990_Proteobacteria_Mitochondria_NA
ASV_2991;ASV_2991_Bacteroidota_Rhodothermaceae_NA
ASV_2992;ASV_2992_Bacteroidota_Flavobacteriaceae_NA
ASV_2993;ASV_2993_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_2994;ASV_2994_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_2995;ASV_2995_Proteobacteria_NA_NA
ASV_2996;ASV_2996_Proteobacteria_NA_NA
ASV_2997;ASV_2997_Chloroflexi_NA_NA
ASV_2998;ASV_2998_NA_NA_NA
ASV_2999;ASV_2999_NA_NA_NA
ASV_3000;ASV_3000_Chloroflexi_A4b_NA
ASV_3001;ASV_3001_Chloroflexi_A4b_NA
ASV_3002;ASV_3002_Verrucomicrobiota_NA_NA
ASV_3003;ASV_3003_Thermoplasmatota_NA_NA
ASV_3004;ASV_3004_Proteobacteria_Magnetospiraceae_NA
ASV_3005;ASV_3005_Chloroflexi_NA_NA
ASV_3006;ASV_3006_Dadabacteria_NA_NA
ASV_3007;ASV_3007_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_3008;ASV_3008_Chloroflexi_NA_NA
ASV_3009;ASV_3009_Proteobacteria_NA_NA
ASV_3010;ASV_3010_Chloroflexi_Caldilineaceae_NA
ASV_3011;ASV_3011_Proteobacteria_Mitochondria_NA
ASV_3012;ASV_3012_Proteobacteria_Arenicellaceae_NA
ASV_3013;ASV_3013_Bacteroidota_NS9 marine group_NA
ASV_3014;ASV_3014_Bdellovibrionota_Oligoflexaceae_NA
ASV_3015;ASV_3015_Acidobacteriota_NA_NA
ASV_3016;ASV_3016_Poribacteria_NA_NA
ASV_3017;ASV_3017_Actinobacteriota_Microtrichaceae_Sva0996 marine group
ASV_3018;ASV_3018_NA_NA_NA
ASV_3019;ASV_3019_Chloroflexi_NA_NA
ASV_3020;ASV_3020_Proteobacteria_Erwiniaceae_NA
ASV_3021;ASV_3021_Cyanobacteria_NA_NA
ASV_3022;ASV_3022_Proteobacteria_Endozoicomonadaceae_Endozoicomonas
ASV_3023;ASV_3023_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_3024;ASV_3024_NA_NA_NA
ASV_3025;ASV_3025_NA_NA_NA
ASV_3026;ASV_3026_Proteobacteria_NA_NA
ASV_3027;ASV_3027_Chloroflexi_NA_NA
ASV_3028;ASV_3028_Proteobacteria_NA_NA
ASV_3029;ASV_3029_Nitrospinota_NA_NA
ASV_3030;ASV_3030_NA_NA_NA
ASV_3031;ASV_3031_Bdellovibrionota_Bdellovibrionaceae_OM27 clade
ASV_3032;ASV_3032_Bacteroidota_Flavobacteriaceae_Winogradskyella
ASV_3033;ASV_3033_Planctomycetota_Phycisphaeraceae_Urania-1B-19 marine sediment group
ASV_3034;ASV_3034_Cyanobacteria_NA_NA
ASV_3035;ASV_3035_Cyanobacteria_NA_NA
ASV_3036;ASV_3036_PAUC34f_NA_NA
ASV_3037;ASV_3037_Acidobacteriota_Vicinamibacteraceae_NA
ASV_3038;ASV_3038_NA_NA_NA
ASV_3039;ASV_3039_Chloroflexi_NA_NA
ASV_3040;ASV_3040_Aenigmarchaeota_NA_NA
ASV_3041;ASV_3041_Proteobacteria_Coxiellaceae_Coxiella
ASV_3042;ASV_3042_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_3043;ASV_3043_NA_NA_NA
ASV_3044;ASV_3044_NA_NA_NA
ASV_3045;ASV_3045_Proteobacteria_Nitrosococcaceae_MSB-1D1
ASV_3046;ASV_3046_Proteobacteria_Mitochondria_NA
ASV_3047;ASV_3047_Proteobacteria_Mitochondria_NA
ASV_3048;ASV_3048_Bacteroidota_Flavobacteriaceae_Tenacibaculum
ASV_3049;ASV_3049_Planctomycetota_NA_NA
ASV_3050;ASV_3050_Proteobacteria_Clade I_Clade Ib
ASV_3051;ASV_3051_Proteobacteria_Hyphomonadaceae_NA
ASV_3052;ASV_3052_Planctomycetota_NA_NA
ASV_3053;ASV_3053_Proteobacteria_Cellvibrionaceae_Umboniibacter
ASV_3054;ASV_3054_Chloroflexi_NA_NA
ASV_3055;ASV_3055_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_3056;ASV_3056_Actinobacteriota_Microtrichaceae_Sva0996 marine group
ASV_3057;ASV_3057_Planctomycetota_NA_NA
ASV_3058;ASV_3058_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_3059;ASV_3059_Proteobacteria_Thioglobaceae_SUP05 cluster
ASV_3060;ASV_3060_Chloroflexi_NA_NA
ASV_3061;ASV_3061_Acidobacteriota_NA_NA
ASV_3062;ASV_3062_Proteobacteria_Thioglobaceae_SUP05 cluster
ASV_3063;ASV_3063_Nitrospinota_Nitrospinaceae_LS-NOB
ASV_3064;ASV_3064_Proteobacteria_NA_NA
ASV_3065;ASV_3065_Proteobacteria_NA_NA
ASV_3066;ASV_3066_Proteobacteria_NA_NA
ASV_3067;ASV_3067_Acidobacteriota_NA_NA
ASV_3068;ASV_3068_Proteobacteria_Colwelliaceae_Thalassotalea
ASV_3069;ASV_3069_Proteobacteria_Vibrionaceae_Vibrio
ASV_3070;ASV_3070_Proteobacteria_Mitochondria_NA
ASV_3071;ASV_3071_Planctomycetota_NA_NA
ASV_3072;ASV_3072_Bacteroidota_Cryomorphaceae_NS10 marine group
ASV_3073;ASV_3073_Verrucomicrobiota_Rubritaleaceae_Haloferula
ASV_3074;ASV_3074_Proteobacteria_Stappiaceae_Labrenzia
ASV_3075;ASV_3075_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_3076;ASV_3076_Actinobacteriota_NA_NA
ASV_3077;ASV_3077_NA_NA_NA
ASV_3078;ASV_3078_NA_NA_NA
ASV_3079;ASV_3079_NA_NA_NA
ASV_3080;ASV_3080_NA_NA_NA
ASV_3081;ASV_3081_Proteobacteria_Nitrosococcaceae_NA
ASV_3082;ASV_3082_Verrucomicrobiota_Arctic95B-14_NA
ASV_3083;ASV_3083_Acidobacteriota_NA_NA
ASV_3084;ASV_3084_Proteobacteria_Nitrosococcaceae_AqS1
ASV_3085;ASV_3085_Proteobacteria_NA_NA
ASV_3086;ASV_3086_Acidobacteriota_NA_NA
ASV_3087;ASV_3087_Proteobacteria_NA_NA
ASV_3088;ASV_3088_Chloroflexi_NA_NA
ASV_3089;ASV_3089_Proteobacteria_Aeromonadaceae_Aeromonas
ASV_3090;ASV_3090_NA_NA_NA
ASV_3091;ASV_3091_Acidobacteriota_NA_NA
ASV_3092;ASV_3092_Proteobacteria_KI89A clade_NA
ASV_3093;ASV_3093_Proteobacteria_NA_NA
ASV_3094;ASV_3094_Cyanobacteria_NA_NA
ASV_3095;ASV_3095_Proteobacteria_Nitrosococcaceae_FS142-36B-02
ASV_3096;ASV_3096_Proteobacteria_NA_NA
ASV_3097;ASV_3097_Proteobacteria_Clade II_NA
ASV_3098;ASV_3098_Bacteroidota_Crocinitomicaceae_Salinirepens
ASV_3099;ASV_3099_Planctomycetota_Pirellulaceae_Rhodopirellula
ASV_3100;ASV_3100_Cyanobacteria_NA_NA
ASV_3101;ASV_3101_Proteobacteria_Rhodobacteraceae_NA
ASV_3102;ASV_3102_Actinobacteriota_Microtrichaceae_Sva0996 marine group
ASV_3103;ASV_3103_Chloroflexi_Anaerolineaceae_NA
ASV_3104;ASV_3104_Proteobacteria_Coxiellaceae_Coxiella
ASV_3105;ASV_3105_NA_NA_NA
ASV_3106;ASV_3106_NA_NA_NA
ASV_3107;ASV_3107_Chloroflexi_NA_NA
ASV_3108;ASV_3108_Spirochaetota_Leptospiraceae_NA
ASV_3109;ASV_3109_Proteobacteria_Mitochondria_NA
ASV_3110;ASV_3110_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_3111;ASV_3111_Proteobacteria_NA_NA
ASV_3112;ASV_3112_NB1-j_NA_NA
ASV_3113;ASV_3113_Acidobacteriota_NA_NA
ASV_3114;ASV_3114_Chloroflexi_NA_NA
ASV_3115;ASV_3115_Firmicutes_NA_NA
ASV_3116;ASV_3116_Proteobacteria_NA_NA
ASV_3117;ASV_3117_SAR324 clade(Marine group B)_NA_NA
ASV_3118;ASV_3118_Proteobacteria_Rickettsiaceae_NA
ASV_3119;ASV_3119_Gemmatimonadota_NA_NA
ASV_3120;ASV_3120_NA_NA_NA
ASV_3121;ASV_3121_Proteobacteria_Mitochondria_NA
ASV_3122;ASV_3122_Proteobacteria_Mitochondria_NA
ASV_3123;ASV_3123_NA_NA_NA
ASV_3124;ASV_3124_Acidobacteriota_NA_NA
ASV_3125;ASV_3125_Proteobacteria_Mitochondria_NA
ASV_3126;ASV_3126_Proteobacteria_KI89A clade_NA
ASV_3127;ASV_3127_Bacteroidota_Flavobacteriaceae_Tenacibaculum
ASV_3128;ASV_3128_Bacteroidota_Flavobacteriaceae_Spongiivirga
ASV_3129;ASV_3129_Cyanobacteria_NA_NA
ASV_3130;ASV_3130_Bacteroidota_Crocinitomicaceae_Salinirepens
ASV_3131;ASV_3131_Proteobacteria_NA_NA
ASV_3132;ASV_3132_Cyanobacteria_NA_NA
ASV_3133;ASV_3133_NA_NA_NA
ASV_3134;ASV_3134_Bdellovibrionota_Bdellovibrionaceae_Bdellovibrio
ASV_3135;ASV_3135_Proteobacteria_NA_NA
ASV_3136;ASV_3136_Proteobacteria_NA_NA
ASV_3137;ASV_3137_Proteobacteria_Nitrosococcaceae_AqS1
ASV_3138;ASV_3138_Chloroflexi_NA_NA
ASV_3139;ASV_3139_Myxococcota_NA_NA
ASV_3140;ASV_3140_Crenarchaeota_Nitrosopumilaceae_Candidatus Nitrosopumilus
ASV_3141;ASV_3141_Proteobacteria_Sphingomonadaceae_Qipengyuania
ASV_3142;ASV_3142_Bacteroidota_Rhodothermaceae_Rubrivirga
ASV_3143;ASV_3143_Proteobacteria_Mitochondria_NA
ASV_3144;ASV_3144_Bdellovibrionota_Bacteriovoracaceae_Peredibacter
ASV_3145;ASV_3145_Gemmatimonadota_NA_NA
ASV_3146;ASV_3146_Thermoplasmatota_NA_NA
ASV_3147;ASV_3147_Bdellovibrionota_Bacteriovoracaceae_NA
ASV_3148;ASV_3148_Thermoplasmatota_NA_NA
ASV_3149;ASV_3149_Proteobacteria_NA_NA
ASV_3150;ASV_3150_Acidobacteriota_NA_NA
ASV_3151;ASV_3151_Proteobacteria_Enterobacteriaceae_NA
ASV_3152;ASV_3152_Proteobacteria_S25-593_NA
ASV_3153;ASV_3153_NA_NA_NA
ASV_3154;ASV_3154_Spirochaetota_Spirochaetaceae_Spirochaeta
ASV_3155;ASV_3155_Proteobacteria_NA_NA
ASV_3156;ASV_3156_Proteobacteria_Aeromonadaceae_Tolumonas
ASV_3157;ASV_3157_Proteobacteria_Sphingomonadaceae_Novosphingobium
ASV_3158;ASV_3158_Cyanobacteria_NA_NA
ASV_3159;ASV_3159_Actinobacteriota_NA_NA
ASV_3160;ASV_3160_NA_NA_NA
